STATION,DATE,REPORT TYPE,SOURCE,DailyWeather,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,REPORT   TYPE,SOURCE,WindEquipmentChangeDate
3797035047,2022-08-02T03:00:00,FM-12,4,,60,62,0,,0.04,8,93,30.01,OVC:08 118,29.84,8.08,61,210,,9,SYN08803797 25963 82108 10169 20158 30106 40164 58014 88/// 333 60005 88/62 91010 90710 91111=,FM-12,4,
3797035047,2022-08-02T04:00:00,FM-12,4,,60,62,0,,0.03,6,93,30.01,OVC:08 118,29.84,12.43,61,210,,8,SYN08803797 25970 82107 10168 20156 30105 40164 56010 88/// 333 60005 88/62 91008 90710 91109=,FM-12,4,
3797035047,2022-08-02T05:00:00,FM-12,4,,60,62,0,,0.03,7,93,30.01,OVC:08 118,29.83,11.18,61,190,,8,SYN08803797 25968 81907 10169 20158 30102 40161 57009 88/// 333 60005 88/62 91009 90710 91111=,FM-12,4,
3797035047,2022-08-02T06:00:00,FM-12,4,,61,63,0,,0,5,93,30.01,FEW:02 128,29.84,10.56,62,200,,10,SYN11803797 05967 22009 10174 20163 30105 40163 55001 60002 82/// 333 10196 20164 3/015 60005 70000 82/63 91013 90710 91113=,FM-12,4,
3797035047,2022-08-02T07:00:00,FM-12,4,,62,67,0,,0,5,85,30.01,SCT:04 8 FEW:01 128,29.84,18.64,64,240,,14,SYN09403797 25380 52412 10193 20167 30105 40162 55001 85/// 333 60005 84/08 81/63 91016 90710 91119=,FM-12,4,
3797035047,2022-08-02T08:00:00,FM-12,4,,63,69,0,,0,9,80,30.01,FEW:01 9,29.83,13.05,65,230,,15,SYN08803797 25371 12313 10206 20171 30103 40161 50001 81/// 333 60005 81/09 91017 90710 91119=,FM-12,4,
3797035047,2022-08-02T09:00:00,FM-12,4,,63,72,0,,0,3,73,30.01,SCT:04 12,29.84,24.85,66,230,,16,SYN10603797 05482 42314 10225 20173 30106 40163 53001 60002 84/// 333 10225 20164 60005 84/12 91018 90710 91120=,FM-12,4,
3797035047,2022-08-02T10:00:00,FM-12,4,,63,73,0,,0,5,70,30.01,OVC:08 15,29.84,21.75,67,220,,17,SYN08803797 25481 82215 10230 20171 30105 40162 55000 88/// 333 60005 88/15 91019 90710 91121=,FM-12,4,
3797035047,2022-08-02T11:00:00,FM-12,4,,63,77,0,,0,9,63,30.01,BKN:07 21,29.84,18.64,68,220,,18,SYN08803797 25580 72216 10249 20174 30104 40161 50000 87/// 333 60005 87/21 91023 90710 91123=,FM-12,4,
3797035047,2022-08-02T12:00:00,FM-12,4,,62,76,0,,0.01,7,63,30,BKN:07 23,29.83,18.64,67,240,,18,SYN09403797 05580 72416 10243 20168 30103 40160 57004 60001 87/// 333 60005 87/23 91023 90710 91123=,FM-12,4,
3797035047,2022-08-02T13:00:00,FM-12,4,,63,78,0,,0.01,7,61,30,OVC:08 22,29.83,27.96,68,240,,18,SYN08803797 25583 82416 10253 20173 30101 40158 57005 88/// 333 60005 88/22 91024 90710 91124=,FM-12,4,
3797035047,2022-08-02T14:00:00,FM-12,4,,64,76,0,,0.02,8,66,29.99,OVC:08 23,29.82,24.85,68,240,,20,SYN08803797 25582 82417 10247 20178 30098 40155 58006 88/// 333 60005 88/23 91024 90710 91126=,FM-12,4,
3797035047,2022-08-02T15:00:00,FM-12,4,,62,74,0,,,,67,,,,,,240,,18,SYN05203797 26/// /2416 10232 20168 333 60005 90710 91126=,FM-12,4,
3797035047,2022-08-02T16:00:00,FM-12,4,,62,75,0,,0.03,7,64,29.97,BKN:06 23,29.8,18.64,67,230,,20,SYN08803797 25580 62317 10238 20166 30093 40150 57009 86/// 333 60005 86/23 91024 90710 91128=,FM-12,4,
3797035047,2022-08-02T17:00:00,FM-12,4,,,,0,,,,,,,,,,230,,18,SYN04603797 25/// /2316 333 60005 91020 90710 91124=,FM-12,4,
3797035047,2022-08-02T18:00:00,FM-12,4,,62,74,0,,0.03,6,67,29.96,CLR:00,29.79,27.96,67,240,,17,SYN10003797 05983 02415 10234 20169 30089 40146 56009 60002 80/// 333 10259 20174 60005 91021 90710 91121=,FM-12,4,
3797035047,2022-08-02T19:00:00,FM-12,4,,63,72,0,,0.01,5,73,29.96,CLR:00,29.79,18.64,66,240,,13,SYN08203797 25980 02411 10221 20171 30089 40146 55004 80/// 333 60005 91015 90710 91122=,FM-12,4,
3797035047,2022-08-02T20:00:00,FM-12,4,,62,69,0,,,,79,29.96,CLR:00,29.79,21.75,65,220,,11,SYN08203797 25981 02210 10204 20166 30089 40147 54001 80/// 333 60005 91013 90710 91116=,FM-12,4,
3797035047,2022-08-02T21:00:00,FM-12,4,,61,67,0,,0,4,83,29.96,CLR:00,29.79,18.64,63,220,,11,SYN10003797 05980 02210 10192 20162 30089 40147 54000 60002 80/// 333 10259 20192 60005 91014 90710 91115=,FM-12,4,
3797035047,2022-08-02T22:00:00,FM-12,4,,61,65,0,,0,4,86,29.96,CLR:00,29.79,13.67,63,220,,8,SYN08203797 25972 02207 10185 20161 30088 40146 54001 80/// 333 60005 91011 90710 91113=,FM-12,4,
3797035047,2022-08-02T23:00:00,FM-12,4,,61,64,0,,0.01,7,89,29.96,CLR:00,29.79,14.91,62,220,,10,SYN08203797 25974 02209 10179 20161 30087 40145 57003 80/// 333 60005 91012 90710 91112=,FM-12,4,
3797035047,2022-08-02T23:59:00,SOD  ,O,BR,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2022-08-03T00:00:00,FM-12,4,,61,63,0,,0.01,7,91,29.96,CLR:00,29.79,13.67,62,220,,11,SYN08803797 05972 02210 10175 20160 30088 40146 57002 60001 80/// 333 60005 91013 90710 91114=,FM-12,4,
3797035047,2022-08-03T01:00:00,FM-12,4,,61,62,0,,0.01,8,94,29.95,CLR:00,29.78,9.32,61,210,,10,SYN08203797 25965 02109 10169 20160 30085 40143 58004 80/// 333 60005 91013 90710 91114=,FM-12,4,
3797035047,2022-08-03T02:00:00,FM-12,4,,60,62,0,,0.02,8,95,29.94,CLR:00,29.77,8.08,61,210,,10,SYN08203797 25963 02109 10166 20158 30081 40139 58007 80/// 333 60005 91011 90710 91113=,FM-12,4,
3797035047,2022-08-03T03:00:00,FM-12,4,,61,62,0,,0.03,7,96,29.93,FEW:02 5,29.76,8.08,61,220,,10,SYN08803797 25263 22209 10165 20159 30079 40137 57009 82/// 333 60005 82/05 91012 90710 91114=,FM-12,4,
3797035047,2022-08-03T04:00:00,FM-12,4,,60,62,0,,0.02,6,96,29.93,CLR:00,29.76,8.7,61,220,,9,SYN08203797 25964 02208 10165 20158 30079 40137 56006 80/// 333 60005 91011 90710 91114=,FM-12,4,
3797035047,2022-08-03T05:00:00,FM-12,4,,61,62,0,,0,5,96,29.94,CLR:00,29.77,9.94,61,220,,8,SYN08203797 25966 02207 10166 20159 30080 40139 55001 80/// 333 60005 91010 90710 91111=,FM-12,4,
3797035047,2022-08-03T06:00:00,FM-12,4,,61,64,0,,-0.01,3,92,29.95,CLR:00,29.78,9.32,62,230,,10,SYN11203797 05965 02309 10177 20163 30084 40142 53005 60002 80/// 333 10234 20163 3/015 60005 70000 91012 90710 91112=,FM-12,4,
3797035047,2022-08-03T07:00:00,FM-12,4,,61,67,0,,-0.02,3,83,29.96,FEW:01 11,29.79,18.64,63,240,,11,SYN08803797 25480 12410 10192 20163 30087 40145 53008 81/// 333 60005 81/11 91014 90710 91115=,FM-12,4,
3797035047,2022-08-03T08:00:00,FM-12,4,,61,70,0,,-0.02,2,75,29.96,CLR:00,29.79,14.91,64,230,,11,SYN08203797 25974 02310 10209 20162 30088 40146 52007 80/// 333 60005 91012 90710 91115=,FM-12,4,
3797035047,2022-08-03T09:00:00,FM-12,4,,61,74,0,,0.01,9,65,29.96,CLR:00,29.79,14.91,66,230,,14,SYN10003797 05974 02312 10231 20161 30087 40144 50002 60002 80/// 333 10235 20163 60005 91015 90710 91115=,FM-12,4,
3797035047,2022-08-03T10:00:00,FM-12,4,,60,77,0,,0,7,57,29.96,CLR:00,29.79,13.67,66,210,,11,SYN08203797 25972 02110 10248 20158 30087 40144 54001 80/// 333 60005 91014 90710 91116=,FM-12,4,
3797035047,2022-08-03T11:00:00,FM-12,4,,61,80,0,,0.02,8,52,29.94,CLR:00,29.78,18.64,68,210,,11,SYN08203797 25980 02110 10266 20160 30083 40139 58006 80/// 333 60005 91014 90710 91119=,FM-12,4,
3797035047,2022-08-03T12:00:00,FM-12,4,,62,80,0,,0.01,8,54,29.94,CLR:00,29.77,14.29,69,210,,15,SYN08803797 05973 02113 10266 20165 30081 40138 58005 60001 80/// 333 60005 91019 90710 91119=,FM-12,4,
3797035047,2022-08-03T13:00:00,FM-12,4,,61,81,0,,0.01,5,52,29.94,CLR:00,29.77,18.64,68,210,,13,SYN08203797 25980 02111 10271 20163 30082 40138 55005 80/// 333 60005 91015 90710 91121=,FM-12,4,
3797035047,2022-08-03T14:00:00,FM-12,4,,61,83,0,,0.01,7,48,29.93,CLR:00,29.76,24.85,69,220,,13,SYN08203797 25982 02211 10281 20161 30079 40135 57005 80/// 333 60005 91014 90710 91119=,FM-12,4,
3797035047,2022-08-03T15:00:00,FM-12,4,,61,83,0,,0.02,8,46,29.92,CLR:00,29.75,21.75,69,230,,15,SYN08203797 25981 02313 10286 20160 30075 40131 58007 80/// 333 60005 91020 90710 91120=,FM-12,4,
3797035047,2022-08-03T16:00:00,FM-12,4,,61,83,0,,0.03,7,46,29.91,CLR:00,29.74,9.94,69,230,,10,SYN08203797 25966 02309 10285 20159 30071 40127 57011 80/// 333 60005 91015 90710 91118=,FM-12,4,
3797035047,2022-08-03T17:00:00,FM-12,4,,,,0,,,,,,,,,,210,,10,SYN04603797 25/// /2109 333 60005 91014 90710 91116=,FM-12,4,
3797035047,2022-08-03T18:00:00,FM-12,4,,62,78,0,,0.02,6,58,29.9,FEW:02 128,29.73,21.75,68,220,,7,SYN10003797 05981 22206 10256 20166 30069 40126 56006 60002 82/// 333 10289 20177 60005 82/63 90710 91114=,FM-12,4,
3797035047,2022-08-03T19:00:00,FM-12,4,,,,0,,,,,,,,,,180,,7,SYN04603797 25/// /1806 333 60005 91008 90710 91110=,FM-12,4,
3797035047,2022-08-03T20:00:00,FM-12,4,,62,70,0,,0,2,77,29.91,CLR:00,29.74,27.96,65,210,,7,SYN08203797 25983 02106 10212 20169 30071 40128 52001 80/// 333 60005 91008 90710 91110=,FM-12,4,
3797035047,2022-08-03T21:00:00,FM-12,4,,62,68,0,,-0.01,2,81,29.91,CLR:00,29.74,21.75,64,210,,7,SYN10003797 05981 02106 10201 20167 30072 40129 52002 60002 80/// 333 10289 20200 60005 91009 90710 91109=,FM-12,4,
3797035047,2022-08-03T22:00:00,FM-12,4,,,,0,,,,,,,,,,,,,SYN04003797 26/// ///// 333 60005 90710 91109=,FM-12,4,
3797035047,2022-08-03T23:00:00,FM-12,4,,63,66,0,,-0.01,2,90,29.92,CLR:00,29.75,24.85,64,,,,SYN06403797 25982 0//// 10189 20172 30074 40132 52003 80/// 333 60005=,FM-12,4,
3797035047,2022-08-04T00:00:00,FM-12,4,,63,65,0,,-0.01,2,91,29.93,FEW:01 118,29.75,16.78,64,,,,SYN07603797 05977 1//// 10185 20170 30076 40134 52003 60001 81/// 333 60005 81/62=,FM-12,4,
3797035047,2022-08-04T01:00:00,FM-12,4,,62,64,0,,0,4,94,29.92,FEW:01 128,29.75,14.91,63,,,,SYN07003797 25974 1//// 10179 20169 30074 40132 54000 81/// 333 60005 81/63=,FM-12,4,
3797035047,2022-08-04T02:00:00,FM-12,4,,62,63,0,,,,95,29.92,BKN:05 108,29.75,10.56,62,260,,7,SYN08803797 25967 52606 10175 20167 30073 40131 54001 85/// 333 60005 85/61 91007 90710 91109=,FM-12,4,
3797035047,2022-08-04T03:00:00,FM-12,4,,62,63,0,,0.01,7,96,29.92,SCT:04 108,29.75,9.32,62,280,,5,SYN08803797 25965 42804 10172 20166 30074 40132 57002 84/// 333 60005 84/61 91005 90710 91107=,FM-12,4,
3797035047,2022-08-04T04:00:00,FM-12,4,,61,62,0,,0.01,7,95,29.92,BKN:06 128,29.75,13.67,61,270,,6,SYN08803797 25972 62705 10167 20159 30073 40131 57002 86/// 333 60005 86/63 91006 90710 91106=,FM-12,4,
3797035047,2022-08-04T05:00:00,FM-12,4,,62,63,0,,0,2,96,29.92,BKN:07 25,29.75,10.56,62,270,,2,SYN08803797 25567 72702 10171 20165 30075 40133 52001 87/// 333 60005 87/25 91004 90710 91106=,FM-12,4,
3797035047,2022-08-04T06:00:00,FM-12,4,,62,65,0,,-0.01,3,89,29.93,OVC:08 34,29.77,21.75,63,290,,3,SYN11803797 05681 82903 10185 20166 30080 40137 53005 60002 88/// 333 10258 20165 3/014 60005 70000 88/35 91005 90710 91105=,FM-12,4,
3797035047,2022-08-04T07:00:00,FM-12,4,,57,68,0,,-0.03,2,68,29.94,OVC:08 35,29.77,18.64,62,310,,7,SYN08803797 25680 83106 10200 20138 30082 40140 52009 88/// 333 60005 88/36 91008 90710 91108=,FM-12,4,
3797035047,2022-08-04T08:00:00,FM-12,4,,56,69,0,,-0.03,2,64,29.95,OVC:08 24,29.78,17.4,61,300,,10,SYN08803797 25578 83009 10205 20135 30084 40142 52009 88/// 333 60005 88/24 91012 90710 91112=,FM-12,4,
3797035047,2022-08-04T09:00:00,FM-12,4,,55,70,0,,-0.02,2,60,29.95,BKN:07 26 BKN:05 43,29.78,21.75,61,310,,9,SYN11203797 05581 83108 10210 20129 30086 40143 52006 60002 88/// 333 10218 20165 60005 87/26 85/44 91013 90710 91113=,FM-12,4,
3797035047,2022-08-04T10:00:00,FM-12,4,,54,71,0,,-0.01,2,57,29.96,OVC:08 33,29.79,18.64,61,290,,8,SYN08803797 25680 82907 10214 20124 30087 40145 52004 88/// 333 60005 88/34 91011 90710 91112=,FM-12,4,
3797035047,2022-08-04T11:00:00,FM-12,4,,53,71,0,,-0.01,2,54,29.96,FEW:02 36,29.79,18.64,61,310,,10,SYN08803797 25680 23109 10215 20118 30089 40147 52005 82/// 333 60005 82/37 91014 90710 91114=,FM-12,4,
3797035047,2022-08-04T12:00:00,FM-12,4,,54,72,0,,-0.02,2,52,29.97,BKN:07 38,29.8,18.64,62,330,,10,SYN09403797 05680 73309 10225 20122 30093 40150 52006 60001 87/// 333 60005 87/39 91013 90710 91117=,FM-12,4,
3797035047,2022-08-04T13:00:00,FM-12,4,,50,75,0,,-0.02,2,42,29.98,SCT:04 42,29.81,15.53,61,300,,9,SYN08803797 25675 43008 10237 20100 30094 40151 52006 84/// 333 60005 84/43 91013 90710 91114=,FM-12,4,
3797035047,2022-08-04T14:00:00,FM-12,4,,,,0,,,,,,,,,,50,,5,SYN04003797 25/// /0504 333 60005 90710 91114=,FM-12,4,
3797035047,2022-08-04T15:00:00,FM-12,4,,56,73,0,,0,9,56,29.97,FEW:01 32 FEW:02 37 OVC:08 45,29.8,21.75,63,160,,10,SYN10003797 25581 81609 10228 20136 30092 40150 50001 88/// 333 60005 81/32 82/38 88/46 91013 90710 91116=,FM-12,4,
3797035047,2022-08-04T16:00:00,FM-12,4,,58,72,0,,0.01,7,61,29.97,CLR:00,29.8,,64,140,,10,SYN08203797 259// 01409 10222 20144 30092 40149 57002 80/// 333 60005 91012 90710 91115=,FM-12,4,
3797035047,2022-08-04T17:00:00,FM-12,4,,53,72,0,,,,52,,,,,,130,,9,SYN05803797 25/// /1308 10221 20117 333 60005 91010 90710 91112=,FM-12,4,
3797035047,2022-08-04T18:00:00,FM-12,4,,53,71,0,,-0.01,2,52,29.98,BKN:07 59,29.81,21.75,61,160,,5,SYN10603797 05881 71604 10216 20114 30095 40152 52002 60002 87/// 333 10246 20185 60005 87/56 91006 90710 91108=,FM-12,4,
3797035047,2022-08-04T19:00:00,FM-12,4,,,,0,,,,,,,,,,230,,5,SYN04003797 26/// /2304 333 60005 90710 91108=,FM-12,4,
3797035047,2022-08-04T20:00:00,FM-12,4,,55,67,0,,-0.01,3,66,29.99,SCT:03 59,29.82,12.43,60,,,,SYN07003797 25870 3//// 10196 20130 30099 40157 53004 83/// 333 60005 83/56=,FM-12,4,
3797035047,2022-08-04T21:00:00,FM-12,4,,56,68,0,,-0.02,2,65,30,BKN:06 59,29.83,24.85,61,360,,7,SYN10603797 05882 63606 10199 20131 30101 40159 52006 60002 86/// 333 10246 20194 60005 86/56 91008 90710 91109=,FM-12,4,
3797035047,2022-08-04T22:00:00,FM-12,4,,61,66,0,,-0.03,3,86,30.01,SCT:04 49 BKN:05 197,29.84,11.18,63,50,,8,SYN09403797 25768 80507 10187 20163 30106 40164 53009 88/// 333 60005 84/50 85/70 91011 90710 91116=,FM-12,4,
3797035047,2022-08-04T23:00:00,FM-12,4,,60,64,0,,-0.03,2,85,30.02,BKN:06 217,29.85,12.43,62,50,,6,SYN08803797 25970 60505 10178 20153 30108 40166 52009 86/// 333 60005 86/72 91008 90710 91114=,FM-12,4,
3797035047,2022-08-05T00:00:00,FM-12,4,,56,62,0,,-0.02,1,79,30.02,CLR:00,29.85,21.75,59,50,,3,SYN08803797 05981 00503 10169 20133 30109 40167 51007 60001 80/// 333 60005 91005 90710 91109=,FM-12,4,
3797035047,2022-08-05T01:00:00,FM-12,4,,58,62,0,,-0.01,2,86,30.03,BKN:06 79,29.85,18.64,60,60,,5,SYN08803797 25880 60604 10166 20143 30110 40169 52004 86/// 333 60005 86/58 91006 90710 91106=,FM-12,4,
3797035047,2022-08-05T02:00:00,FM-12,4,,59,63,0,|RA |,-0.02,3,84,30.04,FEW:02 18 OVC:08 40,29.87,9.94,61,320,,3,SYN10003797 27466 83203 10175 20148 30116 40174 53007 761// 88/// 333 60005 82/18 88/41 91004 90710 91106=,FM-12,4,
3797035047,2022-08-05T03:00:00,FM-12,4,,56,60,0.02,|RA |,-0.03,3,87,30.06,OVC:08 48,29.88,4.35,58,10,,10,SYN09403797 27657 80109 10153 20132 30120 40179 53011 763// 88/// 333 69965 88/49 91012 90710 91114=,FM-12,4,
3797035047,2022-08-05T04:00:00,FM-12,4,,56,59,0.02,,0.02,9,90,30.06,OVC:08 39,29.88,27.96,57,30,,6,SYN08803797 25683 80305 10151 20134 30119 40178 50008 88/// 333 69965 88/40 91007 90710 91111=,FM-12,4,
3797035047,2022-08-05T05:00:00,FM-12,4,,56,60,0,,-0.02,1,87,30.07,FEW:01 16 FEW:02 23 OVC:08 43,29.89,24.85,58,360,,10,SYN10003797 25482 83609 10158 20136 30123 40182 51007 88/// 333 60005 81/16 82/23 88/44 91011 90710 91112=,FM-12,4,
3797035047,2022-08-05T06:00:00,FM-12,4,,55,61,0,,-0.03,3,83,30.09,FEW:01 16 SCT:03 48 BKN:05 69,29.92,31.07,58,350,,10,SYN13003797 05484 83509 10159 20130 30131 40189 53010 60012 88/// 333 10216 20146 3/011 60005 70012 81/16 83/49 85/57 91014 90710 91114=,FM-12,4,
3797035047,2022-08-05T07:00:00,FM-12,4,,53,61,0,,-0.05,3,75,30.11,SCT:04 22 FEW:01 41 BKN:06 79,29.94,21.75,57,340,,15,SYN10003797 25581 83413 10160 20116 30138 40196 53018 88/// 333 60005 84/22 81/42 86/58 91016 90710 91118=,FM-12,4,
3797035047,2022-08-05T08:00:00,FM-12,4,,51,61,0,,-0.07,3,70,30.14,OVC:08 30,29.97,18.64,56,330,,16,SYN08803797 25580 83314 10159 20103 30148 40207 53025 88/// 333 60005 88/30 91018 90710 91119=,FM-12,4,
3797035047,2022-08-05T09:00:00,FM-12,4,,,,0,,,,,,,,,,340,,15,SYN06403797 05/// /3413 60012 333 10199 20146 60005 91017 90710 91119=,FM-12,4,
3797035047,2022-08-05T10:00:00,FM-12,4,,48,65,0,,-0.05,1,54,30.16,CLR:00,29.99,24.85,56,330,,15,SYN08203797 25982 03313 10182 20088 30156 40214 51017 80/// 333 60005 91018 90710 91118=,FM-12,4,
3797035047,2022-08-05T11:00:00,FM-12,4,,46,67,0,,-0.03,2,47,30.17,CLR:00,30,21.75,56,330,,14,SYN08203797 25981 03312 10195 20077 30159 40218 52011 80/// 333 60005 91017 90710 91121=,FM-12,4,
3797035047,2022-08-05T12:00:00,FM-12,4,,44,68,0,,-0.03,2,43,30.18,CLR:00,30.01,27.96,55,330,,13,SYN08803797 05983 03311 10199 20068 30163 40221 52010 60001 80/// 333 60005 91018 90710 91119=,FM-12,4,
3797035047,2022-08-05T13:00:00,FM-12,4,,41,69,0,,-0.04,3,36,30.2,CLR:00,30.03,21.75,55,340,,14,SYN08203797 25981 03412 10206 20049 30169 40227 53012 80/// 333 60005 91018 90710 91119=,FM-12,4,
3797035047,2022-08-05T14:00:00,FM-12,4,,41,70,0,,-0.04,2,35,30.21,CLR:00,30.04,14.91,55,340,,9,SYN08203797 25974 03408 10211 20050 30172 40229 52012 80/// 333 60005 91015 90710 91118=,FM-12,4,
3797035047,2022-08-05T15:00:00,FM-12,4,,42,70,0,,-0.03,2,36,30.22,CLR:00,30.04,21.75,55,360,,7,SYN08203797 25981 03606 10212 20054 30174 40232 52010 80/// 333 60005 91014 90710 91115=,FM-12,4,
3797035047,2022-08-05T16:00:00,FM-12,4,,43,71,0,,-0.02,2,36,30.22,FEW:01 79,30.05,24.85,56,310,,8,SYN08803797 25982 13107 10216 20059 30175 40233 52006 81/// 333 60005 81/58 91014 90710 91114=,FM-12,4,
3797035047,2022-08-05T17:00:00,FM-12,4,,43,69,0,,-0.01,2,38,30.22,CLR:00,30.05,27.96,55,320,,6,SYN08203797 25983 03205 10208 20059 30176 40234 52004 80/// 333 60005 91010 90710 91113=,FM-12,4,
3797035047,2022-08-05T18:00:00,FM-12,4,,52,65,0,,-0.01,2,61,30.23,BKN:06 69,30.06,18.64,58,80,,11,SYN10603797 05880 60810 10185 20109 30178 40237 52003 60002 86/// 333 10219 20152 60005 86/57 91015 90710 91115=,FM-12,4,
3797035047,2022-08-05T19:00:00,FM-12,4,,52,64,0,,-0.03,3,65,30.25,FEW:02 79,30.07,18.64,57,140,,11,SYN08803797 25980 21410 10179 20111 30184 40243 53009 82/// 333 60005 82/58 91012 90710 91114=,FM-12,4,
3797035047,2022-08-05T20:00:00,FM-12,4,,53,62,0,,-0.04,3,71,30.26,FEW:01 79,30.09,24.85,57,130,,9,SYN08203797 25982 11308 10169 20116 30189 40248 53013 81/// 333 60005 81/58 90710 91112=,FM-12,4,
3797035047,2022-08-05T21:00:00,FM-12,4,,,,,,,,,,,,,,,,,SYN04003797 16/// ///// 60002 333 10219 20165=,FM-12,4,
3797035047,2022-08-05T23:59:00,SOD  ,O,RA,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2022-08-06T00:00:00,FM-12,4,,,,,,,,,,,,,,,,,SYN02403797 16/// ///// 60001=,FM-12,4,
3797035047,2022-08-06T06:00:00,FM-12,4,,,,,,,,,,,,,,,,,SYN05203797 16/// ///// 60002 333 10187 20165 3/013 70000=,FM-12,4,
3797035047,2022-08-08T11:00:00,FM-12,4,,54,72,0,,,,52,,,,,,,,,SYN04003797 26/// ///// 10225 20120 333 60005=,FM-12,4,
3797035047,2022-08-08T12:00:00,FM-12,4,,53,74,,,,,48,,,,,,,,,SYN03003797 46/// ///// 10232 20115=,FM-12,4,
3797035047,2022-08-08T13:00:00,FM-12,4,,54,73,,,,,52,,,,,,,,,SYN03003797 46/// ///// 10227 20123=,FM-12,4,
3797035047,2022-08-08T14:00:00,FM-12,4,,56,74,,,0.01,7,54,30.33,CLR:00,30.16,21.75,63,,,,SYN05403797 45981 0//// 10231 20133 30212 40270 57002 80///=,FM-12,4,
3797035047,2022-08-08T15:00:00,FM-12,4,,55,72,,,0.01,7,55,30.32,FEW:01 1,30.15,24.85,62,,,,SYN06403797 45082 1//// 10223 20127 30211 40269 57003 81/// 333 81/01=,FM-12,4,
3797035047,2022-08-08T16:00:00,FM-12,4,,56,71,,,0.01,7,59,30.32,CLR:00,30.15,24.85,62,,,,SYN05403797 45982 0//// 10217 20134 30210 40268 57003 80///=,FM-12,4,
3797035047,2022-08-08T17:00:00,FM-12,4,,56,70,,,0.01,7,63,30.32,CLR:00,30.15,21.75,62,,,,SYN05403797 45981 0//// 10209 20135 30211 40269 57002 80///=,FM-12,4,
3797035047,2022-08-08T18:00:00,FM-12,4,,58,68,0,,0,4,72,30.33,FEW:01 1,30.16,14.91,62,,,,SYN08803797 05074 1//// 10199 20146 30212 40270 54000 60002 81/// 333 10239 20162 60005 81/01=,FM-12,4,
3797035047,2022-08-08T19:00:00,FM-12,4,,,,0,,-0.01,3,,,CLR:00,30.17,18.64,,,,,SYN04603797 26980 0//// 30216 53005 80/// 333 60005=,FM-12,4,
3797035047,2022-08-08T20:00:00,FM-12,4,,59,64,0,,,,84,,,,,,,,,SYN04003797 26/// ///// 10176 20149 333 60005=,FM-12,4,
3797035047,2022-08-08T21:00:00,FM-12,4,,58,63,0,,-0.03,1,84,30.36,CLR:00,30.19,27.96,60,,,,SYN08203797 05983 0//// 10173 20146 30223 40282 51011 60002 80/// 333 10239 20172 60005=,FM-12,4,
3797035047,2022-08-08T22:00:00,FM-12,4,,60,63,0,,0.02,9,88,30.36,CLR:00,30.19,18.64,61,,,,SYN06403797 25980 0//// 10173 20153 30222 40281 50006 80/// 333 60005=,FM-12,4,
3797035047,2022-08-08T23:00:00,FM-12,4,,59,63,0,,0,2,89,30.37,CLR:00,30.19,16.78,61,,,,SYN06403797 25977 0//// 10170 20152 30224 40283 52001 80/// 333 60005=,FM-12,4,
3797035047,2022-08-09T00:00:00,FM-12,4,,59,62,0,,0,2,92,30.37,CLR:00,30.19,14.91,60,,,,SYN07003797 05974 0//// 10166 20152 30224 40283 52001 60001 80/// 333 60005=,FM-12,4,
3797035047,2022-08-09T01:00:00,FM-12,4,,57,60,0,,0.01,9,91,30.36,CLR:00,30.18,13.05,58,,,,SYN06403797 25971 0//// 10156 20141 30221 40281 50002 80/// 333 60005=,FM-12,4,
3797035047,2022-08-09T02:00:00,FM-12,4,,59,61,0,,0.01,7,92,30.36,CLR:00,30.18,12.43,60,,,,SYN06403797 25970 0//// 10161 20148 30221 40280 57004 80/// 333 60005=,FM-12,4,
3797035047,2022-08-09T03:00:00,FM-12,4,,59,60,0,,0.01,7,96,30.35,CLR:00,30.18,11.81,59,,,,SYN06403797 25969 0//// 10157 20151 30220 40279 57005 80/// 333 60005=,FM-12,4,
3797035047,2022-08-09T04:00:00,FM-12,4,,58,59,0,,-0.01,3,97,30.37,CLR:00,30.19,5.59,58,30,,5,SYN08803797 27959 00304 10151 20147 30224 40283 53002 710// 80/// 333 60005 91004 90710 91104=,FM-12,4,
3797035047,2022-08-09T05:00:00,FM-12,4,,61,62,0,,-0.01,2,97,30.37,CLR:00,30.19,13.05,61,40,,6,SYN08203797 25971 00405 10164 20160 30224 40283 52002 80/// 333 60005 91007 90710 91107=,FM-12,4,
3797035047,2022-08-09T06:00:00,FM-12,4,,61,65,0,,-0.02,2,88,30.37,BKN:06 10,30.2,17.4,63,40,,8,SYN11803797 05478 60407 10182 20162 30226 40285 52006 60002 86/// 333 10200 20145 3/009 60005 70000 86/10 91011 90710 91111=,FM-12,4,
3797035047,2022-08-09T07:00:00,FM-12,4,,60,67,0,,-0.02,3,80,30.39,FEW:02 13,30.22,15.53,63,50,,10,SYN08803797 25475 20509 10192 20156 30232 40290 53007 82/// 333 60005 82/13 91013 90710 91113=,FM-12,4,
